time,key
2021-02-01T17:26:06.433,"{}"
2021-02-01T17:26:06.437,"{}"
2021-02-01T17:26:06.441,"{}"
2021-02-01T17:26:06.446,"{}"
2021-02-01T17:26:06.448,"{}"
2021-02-01T17:26:06.453,"{}"
2021-02-01T17:26:06.458,"{}"
2021-02-01T17:26:06.461,"{}"
2021-02-01T17:26:06.466,"{}"
2021-02-01T17:26:06.470,"{}"
2021-02-01T17:26:06.474,"{}"
2021-02-01T17:26:06.480,"{}"
2021-02-01T17:26:06.485,"{}"
2021-02-01T17:26:06.489,"{}"
2021-02-01T17:26:06.493,"{}"
2021-02-01T17:26:06.497,"{}"
2021-02-01T17:26:06.501,"{}"
2021-02-01T17:26:06.506,"{}"
2021-02-01T17:26:06.511,"{}"
2021-02-01T17:26:06.514,"{}"
2021-02-01T17:26:06.518,"{}"
2021-02-01T17:26:06.522,"{}"
2021-02-01T17:26:06.526,"{}"
2021-02-01T17:26:06.531,"{}"
2021-02-01T17:26:06.534,"{}"
2021-02-01T17:26:06.539,"{}"
2021-02-01T17:26:06.543,"{}"
2021-02-01T17:26:06.547,"{}"
2021-02-01T17:26:06.551,"{}"
2021-02-01T17:26:06.557,"{}"
2021-02-01T17:26:06.561,"{}"
2021-02-01T17:26:06.564,"{}"
2021-02-01T17:26:06.568,"{}"
2021-02-01T17:26:06.572,"{}"
2021-02-01T17:26:06.576,"{}"
2021-02-01T17:26:06.581,"{}"
2021-02-01T17:26:06.585,"{}"
2021-02-01T17:26:06.589,"{}"
2021-02-01T17:26:06.593,"{}"
2021-02-01T17:26:06.597,"{}"
2021-02-01T17:26:06.601,"{}"
2021-02-01T17:26:06.606,"{}"
2021-02-01T17:26:06.610,"{}"
2021-02-01T17:26:06.614,"{}"
2021-02-01T17:26:06.618,"{}"
2021-02-01T17:26:06.622,"{}"
2021-02-01T17:26:06.626,"{}"
2021-02-01T17:26:06.633,"{}"
2021-02-01T17:26:06.636,"{}"
2021-02-01T17:26:06.639,"{}"
2021-02-01T17:26:06.643,"{}"
2021-02-01T17:26:06.647,"{}"
2021-02-01T17:26:06.651,"{}"
2021-02-01T17:26:06.655,"{}"
2021-02-01T17:26:06.659,"{}"
2021-02-01T17:26:06.663,"{}"
2021-02-01T17:26:06.667,"{}"
2021-02-01T17:26:06.671,"{}"
2021-02-01T17:26:06.675,"{}"
2021-02-01T17:26:06.680,"{}"
2021-02-01T17:26:06.684,"{}"
2021-02-01T17:26:06.689,"{}"
2021-02-01T17:26:06.694,"{}"
2021-02-01T17:26:06.697,"{}"
2021-02-01T17:26:06.701,"{}"
2021-02-01T17:26:06.705,"{}"
2021-02-01T17:26:06.709,"{}"
2021-02-01T17:26:06.714,"{}"
2021-02-01T17:26:06.717,"{}"
2021-02-01T17:26:06.721,"{}"
2021-02-01T17:26:06.725,"{}"
2021-02-01T17:26:06.729,"{}"
2021-02-01T17:26:06.733,"{}"
2021-02-01T17:26:06.737,"{}"
2021-02-01T17:26:06.741,"{}"
2021-02-01T17:26:06.745,"{}"
2021-02-01T17:26:06.749,"{}"
2021-02-01T17:26:06.753,"{}"
2021-02-01T17:26:06.760,"{}"
2021-02-01T17:26:06.762,"{}"
2021-02-01T17:26:06.766,"{}"
2021-02-01T17:26:06.770,"{}"
2021-02-01T17:26:06.774,"{}"
2021-02-01T17:26:06.778,"{}"
2021-02-01T17:26:06.782,"{}"
2021-02-01T17:26:06.786,"{}"
2021-02-01T17:26:06.792,"{}"
2021-02-01T17:26:06.795,"{}"
2021-02-01T17:26:06.798,"{}"
2021-02-01T17:26:06.802,"{}"
2021-02-01T17:26:06.806,"{}"
2021-02-01T17:26:06.811,"{}"
2021-02-01T17:26:06.815,"{}"
2021-02-01T17:26:06.818,"{}"
2021-02-01T17:26:06.824,"{}"
2021-02-01T17:26:06.826,"{}"
2021-02-01T17:26:06.830,"{}"
2021-02-01T17:26:06.834,"{}"
2021-02-01T17:26:06.838,"{}"
2021-02-01T17:26:06.843,"{}"
2021-02-01T17:26:06.846,"{}"
2021-02-01T17:26:06.850,"{'RIGHT'}"
2021-02-01T17:26:06.854,"{'RIGHT'}"
2021-02-01T17:26:06.858,"{'RIGHT'}"
2021-02-01T17:26:06.863,"{'RIGHT'}"
2021-02-01T17:26:06.866,"{'RIGHT'}"
2021-02-01T17:26:06.870,"{'RIGHT'}"
2021-02-01T17:26:06.874,"{'RIGHT'}"
2021-02-01T17:26:06.878,"{'RIGHT'}"
2021-02-01T17:26:06.882,"{'RIGHT'}"
2021-02-01T17:26:06.886,"{'RIGHT'}"
2021-02-01T17:26:06.890,"{'RIGHT'}"
2021-02-01T17:26:06.895,"{'RIGHT'}"
2021-02-01T17:26:06.898,"{'RIGHT'}"
2021-02-01T17:26:06.903,"{'RIGHT'}"
2021-02-01T17:26:06.906,"{'RIGHT'}"
2021-02-01T17:26:06.910,"{'RIGHT'}"
2021-02-01T17:26:06.914,"{'RIGHT'}"
2021-02-01T17:26:06.918,"{'RIGHT'}"
2021-02-01T17:26:06.923,"{'RIGHT'}"
2021-02-01T17:26:06.927,"{'RIGHT'}"
2021-02-01T17:26:06.931,"{'RIGHT'}"
2021-02-01T17:26:06.935,"{'RIGHT'}"
2021-02-01T17:26:06.939,"{'RIGHT'}"
2021-02-01T17:26:06.943,"{'RIGHT'}"
2021-02-01T17:26:06.948,"{'RIGHT'}"
2021-02-01T17:26:06.951,"{'RIGHT'}"
2021-02-01T17:26:06.955,"{'RIGHT'}"
2021-02-01T17:26:06.959,"{'RIGHT'}"
2021-02-01T17:26:06.963,"{'RIGHT'}"
2021-02-01T17:26:06.968,"{'RIGHT'}"
2021-02-01T17:26:06.973,"{'RIGHT'}"
2021-02-01T17:26:06.977,"{'RIGHT'}"
2021-02-01T17:26:06.980,"{'RIGHT'}"
2021-02-01T17:26:06.984,"{}"
2021-02-01T17:26:06.988,"{}"
2021-02-01T17:26:06.993,"{}"
2021-02-01T17:26:06.998,"{}"
2021-02-01T17:26:07.001,"{}"
2021-02-01T17:26:07.005,"{}"
2021-02-01T17:26:07.009,"{}"
2021-02-01T17:26:07.013,"{}"
2021-02-01T17:26:07.017,"{}"
2021-02-01T17:26:07.023,"{}"
2021-02-01T17:26:07.025,"{}"
2021-02-01T17:26:07.030,"{}"
2021-02-01T17:26:07.035,"{}"
2021-02-01T17:26:07.038,"{}"
2021-02-01T17:26:07.042,"{}"
2021-02-01T17:26:07.047,"{}"
2021-02-01T17:26:07.049,"{}"
2021-02-01T17:26:07.055,"{}"
2021-02-01T17:26:07.060,"{}"
2021-02-01T17:26:07.064,"{}"
2021-02-01T17:26:07.069,"{}"
2021-02-01T17:26:07.073,"{}"
2021-02-01T17:26:07.077,"{}"
2021-02-01T17:26:07.081,"{}"
2021-02-01T17:26:07.085,"{}"
2021-02-01T17:26:07.089,"{}"
2021-02-01T17:26:07.093,"{}"
2021-02-01T17:26:07.097,"{}"
2021-02-01T17:26:07.101,"{}"
2021-02-01T17:26:07.105,"{}"
2021-02-01T17:26:07.110,"{}"
2021-02-01T17:26:07.114,"{}"
2021-02-01T17:26:07.119,"{}"
2021-02-01T17:26:07.124,"{}"
2021-02-01T17:26:07.127,"{}"
2021-02-01T17:26:07.132,"{}"
2021-02-01T17:26:07.136,"{}"
2021-02-01T17:26:07.140,"{}"
2021-02-01T17:26:07.145,"{}"
2021-02-01T17:26:07.149,"{}"
2021-02-01T17:26:07.153,"{'A'}"
2021-02-01T17:26:07.157,"{'A'}"
2021-02-01T17:26:07.161,"{'A'}"
2021-02-01T17:26:07.165,"{'A'}"
2021-02-01T17:26:07.170,"{'A'}"
2021-02-01T17:26:07.173,"{'A'}"
2021-02-01T17:26:07.178,"{'A'}"
2021-02-01T17:26:07.181,"{'A'}"
2021-02-01T17:26:07.185,"{'A'}"
2021-02-01T17:26:07.189,"{'A'}"
2021-02-01T17:26:07.194,"{'A'}"
2021-02-01T17:26:07.198,"{'A'}"
2021-02-01T17:26:07.204,"{'A'}"
2021-02-01T17:26:07.207,"{'A'}"
2021-02-01T17:26:07.211,"{'A'}"
2021-02-01T17:26:07.216,"{'A'}"
2021-02-01T17:26:07.220,"{'A'}"
2021-02-01T17:26:07.224,"{'A'}"
2021-02-01T17:26:07.229,"{'A'}"
2021-02-01T17:26:07.233,"{'A'}"
2021-02-01T17:26:07.237,"{'A'}"
2021-02-01T17:26:07.241,"{'A'}"
2021-02-01T17:26:07.246,"{'A'}"
2021-02-01T17:26:07.251,"{'A'}"
2021-02-01T17:26:07.256,"{'A'}"
2021-02-01T17:26:07.260,"{'A'}"
2021-02-01T17:26:07.264,"{'A'}"
2021-02-01T17:26:07.268,"{'A'}"
2021-02-01T17:26:07.272,"{'A'}"
2021-02-01T17:26:07.276,"{'A'}"
2021-02-01T17:26:07.282,"{'A'}"
2021-02-01T17:26:07.285,"{'A'}"
2021-02-01T17:26:07.289,"{'A'}"
2021-02-01T17:26:07.293,"{'A'}"
2021-02-01T17:26:07.297,"{'A'}"
2021-02-01T17:26:07.301,"{'A'}"
2021-02-01T17:26:07.306,"{'A'}"
2021-02-01T17:26:07.311,"{'A'}"
2021-02-01T17:26:07.314,"{'A'}"
2021-02-01T17:26:07.318,"{'A'}"
2021-02-01T17:26:07.322,"{'A'}"
2021-02-01T17:26:07.327,"{'A'}"
2021-02-01T17:26:07.331,"{'A'}"
2021-02-01T17:26:07.335,"{'A'}"
2021-02-01T17:26:07.339,"{'A'}"
2021-02-01T17:26:07.344,"{'A'}"
2021-02-01T17:26:07.347,"{'A'}"
2021-02-01T17:26:07.353,"{'A'}"
2021-02-01T17:26:07.359,"{'A'}"
2021-02-01T17:26:07.363,"{'A'}"
2021-02-01T17:26:07.367,"{'A'}"
2021-02-01T17:26:07.371,"{'A'}"
2021-02-01T17:26:07.375,"{'A'}"
2021-02-01T17:26:07.380,"{'A'}"
2021-02-01T17:26:07.384,"{'A'}"
2021-02-01T17:26:07.388,"{'A'}"
2021-02-01T17:26:07.392,"{'A'}"
2021-02-01T17:26:07.396,"{'A'}"
2021-02-01T17:26:07.400,"{'A'}"
2021-02-01T17:26:07.404,"{'A'}"
2021-02-01T17:26:07.408,"{'A'}"
2021-02-01T17:26:07.412,"{'A'}"
2021-02-01T17:26:07.416,"{'A'}"
2021-02-01T17:26:07.420,"{'A'}"
2021-02-01T17:26:07.424,"{'A'}"
2021-02-01T17:26:07.430,"{'A'}"
2021-02-01T17:26:07.433,"{'A'}"
2021-02-01T17:26:07.437,"{'A'}"
2021-02-01T17:26:07.441,"{'A'}"
2021-02-01T17:26:07.445,"{'A'}"
2021-02-01T17:26:07.449,"{'A'}"
2021-02-01T17:26:07.453,"{'A'}"
2021-02-01T17:26:07.458,"{'A'}"
2021-02-01T17:26:07.464,"{'A','LSHIFT'}"
2021-02-01T17:26:07.468,"{'A','LSHIFT'}"
2021-02-01T17:26:07.473,"{'A','LSHIFT'}"
2021-02-01T17:26:07.477,"{'A','LSHIFT'}"
2021-02-01T17:26:07.484,"{'A','LSHIFT'}"
2021-02-01T17:26:07.490,"{'A','LSHIFT'}"
2021-02-01T17:26:07.497,"{'A','LSHIFT'}"
2021-02-01T17:26:07.501,"{'A','LSHIFT'}"
2021-02-01T17:26:07.505,"{'A','LSHIFT'}"
2021-02-01T17:26:07.513,"{'A','LSHIFT'}"
2021-02-01T17:26:07.521,"{'A','LSHIFT'}"
2021-02-01T17:26:07.524,"{'A','LSHIFT'}"
2021-02-01T17:26:07.530,"{'A','LSHIFT'}"
2021-02-01T17:26:07.536,"{'A','LSHIFT'}"
2021-02-01T17:26:07.543,"{'A','LSHIFT'}"
2021-02-01T17:26:07.551,"{'A','LSHIFT'}"
2021-02-01T17:26:07.554,"{'A','LSHIFT'}"
2021-02-01T17:26:07.560,"{'A','LSHIFT'}"
2021-02-01T17:26:07.567,"{'A','LSHIFT'}"
2021-02-01T17:26:07.572,"{'A','LSHIFT'}"
2021-02-01T17:26:07.576,"{'A','LSHIFT'}"
2021-02-01T17:26:07.581,"{'A','LSHIFT'}"
2021-02-01T17:26:07.586,"{'A','LSHIFT'}"
2021-02-01T17:26:07.593,"{'A','LSHIFT'}"
2021-02-01T17:26:07.598,"{'A','LSHIFT'}"
2021-02-01T17:26:07.602,"{'A','LSHIFT'}"
2021-02-01T17:26:07.606,"{'A','LSHIFT'}"
2021-02-01T17:26:07.616,"{'A','LSHIFT'}"
2021-02-01T17:26:07.624,"{'A','LSHIFT'}"
2021-02-01T17:26:07.632,"{'A'}"
2021-02-01T17:26:07.636,"{'A'}"
2021-02-01T17:26:07.640,"{'A'}"
2021-02-01T17:26:07.646,"{'A'}"
2021-02-01T17:26:07.649,"{'A'}"
2021-02-01T17:26:07.653,"{'A'}"
2021-02-01T17:26:07.657,"{'A'}"
2021-02-01T17:26:07.661,"{'A'}"
2021-02-01T17:26:07.665,"{'A'}"
2021-02-01T17:26:07.670,"{'A'}"
2021-02-01T17:26:07.674,"{'A'}"
2021-02-01T17:26:07.678,"{'A'}"
2021-02-01T17:26:07.682,"{'A'}"
2021-02-01T17:26:07.686,"{'A'}"
2021-02-01T17:26:07.690,"{'A'}"
2021-02-01T17:26:07.694,"{'A'}"
2021-02-01T17:26:07.699,"{'A'}"
2021-02-01T17:26:07.702,"{'A'}"
2021-02-01T17:26:07.706,"{'A'}"
2021-02-01T17:26:07.710,"{'A'}"
2021-02-01T17:26:07.714,"{'A'}"
2021-02-01T17:26:07.719,"{'A'}"
2021-02-01T17:26:07.723,"{'A'}"
2021-02-01T17:26:07.727,"{'A'}"
2021-02-01T17:26:07.731,"{'A'}"
2021-02-01T17:26:07.735,"{'A'}"
2021-02-01T17:26:07.739,"{'A'}"
2021-02-01T17:26:07.745,"{'A'}"
2021-02-01T17:26:07.749,"{'A'}"
2021-02-01T17:26:07.752,"{'A'}"
2021-02-01T17:26:07.756,"{'A'}"
2021-02-01T17:26:07.760,"{'A'}"
2021-02-01T17:26:07.766,"{'A'}"
2021-02-01T17:26:07.770,"{'A'}"
2021-02-01T17:26:07.775,"{'A'}"
2021-02-01T17:26:07.779,"{'A'}"
2021-02-01T17:26:07.783,"{'A'}"
2021-02-01T17:26:07.787,"{'A'}"
2021-02-01T17:26:07.791,"{'A'}"
2021-02-01T17:26:07.797,"{'A'}"
2021-02-01T17:26:07.800,"{'A'}"
2021-02-01T17:26:07.804,"{'A'}"
2021-02-01T17:26:07.808,"{'A'}"
2021-02-01T17:26:07.812,"{'A'}"
2021-02-01T17:26:07.816,"{'A'}"
2021-02-01T17:26:07.820,"{'A'}"
2021-02-01T17:26:07.824,"{'A'}"
2021-02-01T17:26:07.828,"{'A'}"
2021-02-01T17:26:07.832,"{'A'}"
2021-02-01T17:26:07.836,"{'A'}"
2021-02-01T17:26:07.840,"{'A'}"
2021-02-01T17:26:07.844,"{'A'}"
2021-02-01T17:26:07.848,"{'A'}"
2021-02-01T17:26:07.853,"{'A'}"
2021-02-01T17:26:07.856,"{'A'}"
2021-02-01T17:26:07.860,"{'A'}"
2021-02-01T17:26:07.864,"{'A'}"
2021-02-01T17:26:07.868,"{'A'}"
2021-02-01T17:26:07.873,"{'A'}"
2021-02-01T17:26:07.878,"{'A'}"
2021-02-01T17:26:07.881,"{'A'}"
2021-02-01T17:26:07.885,"{'A'}"
2021-02-01T17:26:07.889,"{'A'}"
2021-02-01T17:26:07.894,"{'A'}"
2021-02-01T17:26:07.897,"{'A'}"
2021-02-01T17:26:07.902,"{'A'}"
2021-02-01T17:26:07.907,"{'A'}"
2021-02-01T17:26:07.911,"{'A'}"
2021-02-01T17:26:07.914,"{'A'}"
2021-02-01T17:26:07.919,"{'A'}"
2021-02-01T17:26:07.923,"{'A'}"
2021-02-01T17:26:07.927,"{'A'}"
2021-02-01T17:26:07.933,"{'A'}"
2021-02-01T17:26:07.935,"{'A'}"
2021-02-01T17:26:07.939,"{'A'}"
2021-02-01T17:26:07.943,"{'A'}"
2021-02-01T17:26:07.947,"{'A'}"
2021-02-01T17:26:07.953,"{'A'}"
2021-02-01T17:26:07.957,"{'A'}"
2021-02-01T17:26:07.961,"{'A'}"
2021-02-01T17:26:07.965,"{'A'}"
2021-02-01T17:26:07.969,"{'A'}"
2021-02-01T17:26:07.973,"{'A'}"
2021-02-01T17:26:07.979,"{'A'}"
2021-02-01T17:26:07.983,"{'A'}"
2021-02-01T17:26:07.986,"{'A'}"
2021-02-01T17:26:07.991,"{'A'}"
2021-02-01T17:26:07.995,"{'A'}"
2021-02-01T17:26:07.998,"{'A'}"
2021-02-01T17:26:08.002,"{'A'}"
2021-02-01T17:26:08.007,"{'A'}"
2021-02-01T17:26:08.013,"{'A'}"
2021-02-01T17:26:08.017,"{'A'}"
2021-02-01T17:26:08.021,"{'A'}"
2021-02-01T17:26:08.025,"{'A'}"
2021-02-01T17:26:08.029,"{'A'}"
2021-02-01T17:26:08.033,"{'A'}"
2021-02-01T17:26:08.038,"{'A'}"
2021-02-01T17:26:08.041,"{'A'}"
2021-02-01T17:26:08.046,"{'A'}"
2021-02-01T17:26:08.049,"{'A'}"
2021-02-01T17:26:08.053,"{'A'}"
2021-02-01T17:26:08.057,"{'A'}"
2021-02-01T17:26:08.061,"{'A'}"
2021-02-01T17:26:08.066,"{'A'}"
2021-02-01T17:26:08.069,"{'A'}"
2021-02-01T17:26:08.073,"{'A'}"
2021-02-01T17:26:08.077,"{'A'}"
2021-02-01T17:26:08.081,"{'A'}"
2021-02-01T17:26:08.086,"{'A'}"
2021-02-01T17:26:08.091,"{'A'}"
2021-02-01T17:26:08.095,"{'A'}"
2021-02-01T17:26:08.098,"{'A'}"
2021-02-01T17:26:08.102,"{'A'}"
2021-02-01T17:26:08.106,"{'A'}"
2021-02-01T17:26:08.110,"{'A'}"
2021-02-01T17:26:08.115,"{'A'}"
2021-02-01T17:26:08.118,"{'A'}"
2021-02-01T17:26:08.122,"{'A'}"
2021-02-01T17:26:08.126,"{'A'}"
2021-02-01T17:26:08.130,"{'A'}"
2021-02-01T17:26:08.135,"{'A'}"
2021-02-01T17:26:08.138,"{'A'}"
2021-02-01T17:26:08.145,"{'A'}"
2021-02-01T17:26:08.148,"{'A'}"
2021-02-01T17:26:08.151,"{'A'}"
2021-02-01T17:26:08.155,"{'A'}"
2021-02-01T17:26:08.159,"{'A'}"
2021-02-01T17:26:08.164,"{'A'}"
2021-02-01T17:26:08.170,"{'A'}"
2021-02-01T17:26:08.173,"{'A'}"
2021-02-01T17:26:08.177,"{'A'}"
2021-02-01T17:26:08.181,"{'A'}"
2021-02-01T17:26:08.185,"{'A'}"
2021-02-01T17:26:08.190,"{'A'}"
2021-02-01T17:26:08.195,"{'A'}"
2021-02-01T17:26:08.198,"{'A'}"
2021-02-01T17:26:08.202,"{'A'}"
2021-02-01T17:26:08.206,"{'A'}"
2021-02-01T17:26:08.210,"{'A'}"
2021-02-01T17:26:08.214,"{'A'}"
2021-02-01T17:26:08.219,"{'A'}"
2021-02-01T17:26:08.223,"{'A'}"
2021-02-01T17:26:08.228,"{'A'}"
2021-02-01T17:26:08.231,"{'A'}"
2021-02-01T17:26:08.235,"{'A'}"
2021-02-01T17:26:08.238,"{'A'}"
2021-02-01T17:26:08.243,"{'A'}"
2021-02-01T17:26:08.246,"{'A'}"
2021-02-01T17:26:08.250,"{'A'}"
2021-02-01T17:26:08.254,"{'A'}"
2021-02-01T17:26:08.259,"{'A'}"
2021-02-01T17:26:08.263,"{'A'}"
2021-02-01T17:26:08.267,"{'A'}"
2021-02-01T17:26:08.272,"{'A'}"
2021-02-01T17:26:08.275,"{'A'}"
2021-02-01T17:26:08.280,"{'A'}"
2021-02-01T17:26:08.284,"{'A'}"
2021-02-01T17:26:08.288,"{'A'}"
2021-02-01T17:26:08.293,"{'A'}"
2021-02-01T17:26:08.298,"{'A'}"
2021-02-01T17:26:08.302,"{'A'}"
2021-02-01T17:26:08.307,"{'A'}"
2021-02-01T17:26:08.312,"{'A'}"
2021-02-01T17:26:08.318,"{'A'}"
2021-02-01T17:26:08.322,"{'A'}"
2021-02-01T17:26:08.328,"{'A'}"
2021-02-01T17:26:08.331,"{'A'}"
2021-02-01T17:26:08.336,"{'A'}"
2021-02-01T17:26:08.340,"{'A'}"
2021-02-01T17:26:08.345,"{'A'}"
2021-02-01T17:26:08.352,"{'A'}"
2021-02-01T17:26:08.356,"{'A'}"
2021-02-01T17:26:08.359,"{'A'}"
2021-02-01T17:26:08.364,"{'A'}"
2021-02-01T17:26:08.368,"{'A'}"
2021-02-01T17:26:08.373,"{'A'}"
2021-02-01T17:26:08.377,"{'A'}"
2021-02-01T17:26:08.381,"{'A'}"
2021-02-01T17:26:08.385,"{'A'}"
2021-02-01T17:26:08.389,"{'A'}"
2021-02-01T17:26:08.393,"{'A'}"
2021-02-01T17:26:08.397,"{'A'}"
2021-02-01T17:26:08.401,"{'A'}"
2021-02-01T17:26:08.405,"{'A'}"
2021-02-01T17:26:08.410,"{'A'}"
2021-02-01T17:26:08.414,"{'A'}"
2021-02-01T17:26:08.418,"{'A'}"
2021-02-01T17:26:08.422,"{'A'}"
2021-02-01T17:26:08.426,"{'A'}"
2021-02-01T17:26:08.432,"{'A'}"
2021-02-01T17:26:08.435,"{'A'}"
2021-02-01T17:26:08.439,"{'A'}"
2021-02-01T17:26:08.443,"{'A'}"
2021-02-01T17:26:08.447,"{'A'}"
2021-02-01T17:26:08.451,"{'A'}"
2021-02-01T17:26:08.456,"{'A'}"
2021-02-01T17:26:08.461,"{'A'}"
2021-02-01T17:26:08.464,"{'A','SPACE'}"
2021-02-01T17:26:08.468,"{'A','SPACE'}"
2021-02-01T17:26:08.472,"{'A','SPACE'}"
2021-02-01T17:26:08.477,"{'A','SPACE'}"
2021-02-01T17:26:08.484,"{'A','SPACE'}"
2021-02-01T17:26:08.488,"{'A','SPACE'}"
2021-02-01T17:26:08.493,"{'A','SPACE'}"
2021-02-01T17:26:08.498,"{'A','SPACE'}"
2021-02-01T17:26:08.504,"{'A','SPACE'}"
2021-02-01T17:26:08.514,"{'A','SPACE'}"
2021-02-01T17:26:08.520,"{'A','SPACE'}"
2021-02-01T17:26:08.524,"{'A','SPACE'}"
2021-02-01T17:26:08.535,"{'A','SPACE'}"
2021-02-01T17:26:08.540,"{'A','SPACE'}"
2021-02-01T17:26:08.548,"{'A','SPACE'}"
2021-02-01T17:26:08.553,"{'A','SPACE'}"
2021-02-01T17:26:08.557,"{'A','SPACE'}"
2021-02-01T17:26:08.565,"{'A','SPACE'}"
2021-02-01T17:26:08.571,"{'A','SPACE'}"
2021-02-01T17:26:08.575,"{'A','SPACE'}"
2021-02-01T17:26:08.580,"{'A','SPACE'}"
2021-02-01T17:26:08.585,"{'A','SPACE'}"
2021-02-01T17:26:08.594,"{'A','SPACE'}"
2021-02-01T17:26:08.599,"{'A','SPACE'}"
2021-02-01T17:26:08.603,"{'A','SPACE'}"
2021-02-01T17:26:08.607,"{'A','SPACE'}"
2021-02-01T17:26:08.617,"{'A','SPACE'}"
2021-02-01T17:26:08.624,"{'A','SPACE'}"
2021-02-01T17:26:08.629,"{'A','SPACE'}"
2021-02-01T17:26:08.633,"{'A','SPACE'}"
2021-02-01T17:26:08.637,"{'A','SPACE'}"
2021-02-01T17:26:08.642,"{'A','SPACE'}"
2021-02-01T17:26:08.651,"{'A','SPACE'}"
2021-02-01T17:26:08.655,"{'A','SPACE'}"
2021-02-01T17:26:08.659,"{'A','SPACE'}"
2021-02-01T17:26:08.665,"{'A','SPACE'}"
2021-02-01T17:26:08.674,"{'A','SPACE'}"
2021-02-01T17:26:08.680,"{'A','SPACE'}"
2021-02-01T17:26:08.684,"{'A','SPACE'}"
2021-02-01T17:26:08.688,"{'A','SPACE'}"
2021-02-01T17:26:08.694,"{'A','SPACE'}"
2021-02-01T17:26:08.700,"{'A','SPACE'}"
2021-02-01T17:26:08.705,"{'A','SPACE'}"
2021-02-01T17:26:08.711,"{'A','SPACE'}"
2021-02-01T17:26:08.716,"{'A','SPACE'}"
2021-02-01T17:26:08.723,"{'A','SPACE'}"
2021-02-01T17:26:08.731,"{'A','SPACE'}"
2021-02-01T17:26:08.736,"{'A','SPACE'}"
2021-02-01T17:26:08.740,"{'A','SPACE'}"
2021-02-01T17:26:08.751,"{'A','SPACE'}"
2021-02-01T17:26:08.756,"{'A','SPACE'}"
2021-02-01T17:26:08.765,"{'A','SPACE'}"
2021-02-01T17:26:08.769,"{'A','SPACE'}"
2021-02-01T17:26:08.774,"{'A','SPACE'}"
2021-02-01T17:26:08.783,"{'A','SPACE'}"
2021-02-01T17:26:08.788,"{'A','SPACE'}"
2021-02-01T17:26:08.791,"{'A','SPACE'}"
2021-02-01T17:26:08.796,"{'A','SPACE'}"
2021-02-01T17:26:08.803,"{'A','SPACE'}"
2021-02-01T17:26:08.813,"{'A','SPACE'}"
2021-02-01T17:26:08.820,"{'A','SPACE'}"
2021-02-01T17:26:08.824,"{'A','SPACE'}"
2021-02-01T17:26:08.831,"{'A','SPACE'}"
2021-02-01T17:26:08.838,"{'A','SPACE'}"
2021-02-01T17:26:08.842,"{'A','SPACE'}"
2021-02-01T17:26:08.848,"{'A','SPACE'}"
2021-02-01T17:26:08.853,"{'A','SPACE'}"
2021-02-01T17:26:08.862,"{'A','SPACE'}"
2021-02-01T17:26:08.868,"{'A','SPACE'}"
2021-02-01T17:26:08.872,"{'A','SPACE'}"
2021-02-01T17:26:08.877,"{'A','SPACE'}"
2021-02-01T17:26:08.885,"{'A','SPACE'}"
2021-02-01T17:26:08.890,"{'A','SPACE'}"
2021-02-01T17:26:08.896,"{'A','SPACE'}"
2021-02-01T17:26:08.900,"{'A','SPACE'}"
2021-02-01T17:26:08.905,"{'A','SPACE'}"
2021-02-01T17:26:08.913,"{'A','SPACE'}"
2021-02-01T17:26:08.920,"{'A','SPACE'}"
2021-02-01T17:26:08.924,"{'A','SPACE'}"
2021-02-01T17:26:08.929,"{'A','SPACE'}"
2021-02-01T17:26:08.938,"{'A','SPACE'}"
2021-02-01T17:26:08.945,"{'A','SPACE'}"
2021-02-01T17:26:08.950,"{'A','SPACE'}"
2021-02-01T17:26:08.954,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:08.962,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:08.970,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:08.974,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:08.981,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:08.992,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.000,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.004,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.010,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.023,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.031,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.035,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.046,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.053,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.058,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.066,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.074,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.082,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.086,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.095,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.104,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.109,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.115,"{'A','LSHIFT','SPACE'}"
2021-02-01T17:26:09.123,"{'A','LSHIFT','SPACE'}"
